Rk,Player,Pos,Age,Tm,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
1,Precious Achiuwa\achiupr01,PF,21,MIA,55,3,12.4,2.0,3.8,.541,0.0,0.0,,2.0,3.8,.541,.541,1.0,1.9,.515,1.3,2.3,3.6,0.5,0.3,0.5,0.7,1.6,5.0
2,Jaylen Adams\adamsja01,PG,24,MIL,7,0,2.6,0.1,1.1,.125,0.0,0.3,.000,0.1,0.9,.167,.125,0.0,0.0,,0.0,0.4,0.4,0.3,0.0,0.0,0.0,0.1,0.3
3,Steven Adams\adamsst01,C,27,NOP,56,56,28.0,3.4,5.4,.620,0.0,0.1,.000,3.4,5.4,.627,.620,1.1,2.4,.444,3.8,5.2,9.0,1.9,0.9,0.7,1.4,2.0,7.8
4,Bam Adebayo\adebaba01,C,23,MIA,55,55,33.5,7.2,12.7,.568,0.0,0.1,.250,7.2,12.6,.571,.569,4.6,5.7,.804,2.3,6.8,9.1,5.3,1.1,1.1,2.7,2.2,19.1
5,LaMarcus Aldridge\aldrila01,C,35,TOT,26,23,25.9,5.4,11.4,.473,1.2,3.1,.388,4.2,8.3,.505,.525,1.6,1.8,.872,0.7,3.8,4.5,1.9,0.4,1.1,1.0,1.8,13.5
5,LaMarcus Aldridge\aldrila01,C,35,SAS,21,18,25.9,5.5,11.8,.464,1.3,3.6,.360,4.2,8.2,.509,.518,1.5,1.8,.838,0.8,3.7,4.5,1.7,0.4,0.9,1.0,1.7,13.7
5,LaMarcus Aldridge\aldrila01,C,35,BRK,5,5,26.0,5.0,9.6,.521,0.8,1.0,.800,4.2,8.6,.488,.563,2.0,2.0,1.000,0.4,4.4,4.8,2.6,0.6,2.2,1.4,2.2,12.8
6,Ty-Shon Alexander\alexaty01,SG,22,PHO,9,0,3.2,0.2,1.1,.200,0.1,0.8,.143,0.1,0.3,.333,.250,0.1,0.2,.500,0.1,0.4,0.6,0.1,0.0,0.1,0.1,0.1,0.7
7,Nickeil Alexander-Walker\alexani01,SG,22,NOP,41,10,20.8,3.9,9.2,.418,1.6,4.6,.348,2.3,4.7,.487,.504,1.0,1.3,.750,0.2,2.8,3.1,2.0,1.0,0.5,1.4,1.9,10.2
8,Grayson Allen\allengr01,SG,25,MEM,47,35,25.6,3.6,8.6,.423,2.3,5.7,.397,1.4,2.9,.474,.555,1.6,1.9,.862,0.4,2.9,3.3,2.1,1.0,0.2,1.0,1.5,11.1
9,Jarrett Allen\allenja01,C,22,TOT,52,34,29.1,4.9,7.6,.642,0.1,0.3,.385,4.8,7.3,.651,.648,3.4,4.7,.718,3.0,6.8,9.8,1.6,0.5,1.5,1.5,1.6,13.2
9,Jarrett Allen\allenja01,C,22,BRK,12,5,26.7,3.7,5.4,.677,0.0,0.0,,3.7,5.4,.677,.677,3.8,5.1,.754,3.2,7.3,10.4,1.7,0.6,1.6,1.8,1.8,11.2
9,Jarrett Allen\allenja01,C,22,CLE,40,29,29.9,5.2,8.2,.635,0.1,0.3,.385,5.1,7.9,.646,.643,3.3,4.6,.707,3.0,6.7,9.7,1.6,0.5,1.5,1.5,1.6,13.8
10,Al-Farouq Aminu\aminual01,PF,30,TOT,20,14,19.6,1.8,4.6,.391,0.4,1.7,.212,1.5,3.0,.492,.429,0.8,1.0,.842,1.0,4.0,5.0,1.5,0.9,0.5,1.4,1.3,4.8
10,Al-Farouq Aminu\aminual01,PF,30,ORL,17,14,21.6,2.1,5.2,.404,0.4,1.8,.226,1.7,3.4,.500,.444,0.8,1.0,.824,1.2,4.2,5.4,1.7,1.0,0.5,1.5,1.3,5.5
10,Al-Farouq Aminu\aminual01,PF,30,CHI,3,0,8.0,0.0,1.0,.000,0.0,0.7,.000,0.0,0.3,.000,.000,0.7,0.7,1.000,0.0,3.0,3.0,0.3,0.0,0.0,0.7,1.0,0.7
11,Kyle Anderson\anderky01,PF,27,MEM,58,58,27.2,4.4,9.5,.464,1.3,3.8,.347,3.1,5.7,.541,.533,2.0,2.6,.785,0.8,5.2,6.0,3.5,1.2,0.8,1.2,1.8,12.2
12,Giannis Antetokounmpo\antetgi01,PF,26,MIL,51,51,33.6,10.3,18.1,.568,1.1,3.6,.301,9.2,14.5,.633,.597,6.8,10.0,.682,1.7,9.7,11.4,6.0,1.2,1.3,3.6,2.7,28.5
13,Kostas Antetokounmpo\antetko01,PF,23,LAL,14,0,3.8,0.2,0.7,.300,0.0,0.0,,0.2,0.7,.300,.300,0.4,0.9,.462,0.3,1.1,1.4,0.1,0.1,0.3,0.7,0.5,0.9
14,Thanasis Antetokounmpo\antetth01,SF,28,MIL,48,2,10.3,1.4,2.6,.524,0.1,0.5,.292,1.2,2.1,.578,.552,0.4,0.8,.462,1.1,1.4,2.5,0.9,0.4,0.2,0.8,1.4,3.3
15,Carmelo Anthony\anthoca01,PF,36,POR,59,3,24.9,4.8,11.7,.411,1.9,4.8,.392,2.9,6.9,.425,.492,2.1,2.4,.878,0.5,2.7,3.2,1.5,0.7,0.6,1.0,2.1,13.5
16,Cole Anthony\anthoco01,PG,20,ORL,36,23,26.9,4.4,11.3,.390,1.1,3.5,.317,3.3,7.8,.423,.440,1.9,2.4,.802,0.8,3.7,4.5,4.4,0.6,0.5,1.8,2.1,11.8
17,OG Anunoby\anunoog01,SF,23,TOR,40,40,33.2,5.6,11.7,.483,2.4,6.0,.393,3.3,5.7,.577,.584,1.9,2.4,.781,1.3,4.3,5.6,2.0,1.6,0.7,1.8,2.7,15.5
18,Ryan Arcidiacono\arcidry01,PG,26,CHI,36,0,10.8,1.1,2.8,.394,0.5,1.6,.316,0.6,1.2,.500,.485,0.3,0.4,.750,0.1,1.5,1.6,1.3,0.2,0.0,0.2,1.2,3.0
19,Trevor Ariza\arizatr01,SF,35,MIA,21,18,27.4,3.0,7.6,.396,1.6,4.6,.354,1.4,3.0,.460,.503,1.1,1.4,.767,0.8,3.8,4.6,1.8,0.8,0.6,0.6,1.7,8.7
20,D.J. Augustin\augusdj01,PG,33,TOT,51,6,19.2,2.2,5.6,.385,1.3,3.5,.374,0.8,2.1,.402,.502,1.4,1.5,.932,0.4,1.3,1.6,3.3,0.5,0.0,1.1,1.0,7.0
20,D.J. Augustin\augusdj01,PG,33,MIL,37,6,19.3,1.9,5.2,.370,1.3,3.5,.380,0.6,1.7,.349,.497,1.0,1.1,.900,0.3,1.1,1.4,3.0,0.5,0.0,0.9,0.9,6.1
20,D.J. Augustin\augusdj01,PG,33,HOU,14,0,19.1,2.8,6.7,.415,1.3,3.6,.360,1.5,3.1,.477,.511,2.4,2.4,.971,0.5,1.8,2.3,4.0,0.4,0.0,1.5,1.3,9.2
21,Deni Avdija\avdijde01,SF,20,WAS,54,32,23.3,2.4,5.8,.417,1.0,3.1,.315,1.4,2.7,.535,.502,0.5,0.8,.644,0.4,4.4,4.9,1.2,0.6,0.3,0.6,2.6,6.3
22,Deandre Ayton\aytonde01,C,22,PHO,61,61,30.8,6.5,10.4,.625,0.1,0.3,.200,6.4,10.0,.639,.628,2.0,2.6,.764,3.4,7.4,10.7,1.4,0.6,1.1,1.6,2.9,15.0
23,Udoka Azubuike\azubuud01,C,21,UTA,12,0,4.1,0.3,0.6,.571,0.0,0.0,,0.3,0.6,.571,.571,0.3,0.5,.667,0.3,0.8,1.1,0.0,0.1,0.3,0.3,0.7,1.0
24,Dwayne Bacon\bacondw01,SG,25,ORL,61,41,25.4,3.9,9.7,.401,0.9,3.0,.306,3.0,6.8,.443,.448,1.9,2.2,.839,0.3,2.7,3.0,1.2,0.6,0.1,0.6,1.5,10.6
25,Marvin Bagley III\baglema01,PF,21,SAC,37,37,25.7,5.6,11.2,.502,0.9,2.6,.354,4.7,8.6,.547,.543,1.6,2.9,.560,2.5,5.0,7.4,0.9,0.5,0.5,1.3,2.4,13.9
26,LaMelo Ball\ballla01,PG,19,CHO,41,21,28.6,5.8,12.8,.451,2.0,5.3,.375,3.8,7.6,.503,.528,2.4,3.0,.789,1.3,4.5,5.9,6.1,1.6,0.3,2.8,2.8,15.9
27,Lonzo Ball\balllo01,PG,23,NOP,47,47,31.3,5.1,12.2,.422,3.0,7.9,.381,2.1,4.3,.500,.546,0.8,1.1,.780,0.5,3.7,4.2,5.7,1.4,0.6,2.1,1.9,14.1
28,Mo Bamba\bambamo01,C,22,ORL,37,1,13.5,2.8,5.8,.486,0.8,2.3,.369,2.0,3.5,.562,.558,0.7,1.1,.659,1.4,3.4,4.8,0.6,0.2,1.0,0.6,1.8,7.2
29,Desmond Bane\banede01,SG,22,MEM,56,12,22.0,3.4,7.2,.474,1.7,3.7,.455,1.7,3.4,.495,.592,0.6,0.8,.837,0.4,2.6,3.0,1.7,0.6,0.2,0.9,1.9,9.1
30,Harrison Barnes\barneha02,PF,28,SAC,58,58,36.2,5.5,11.1,.497,1.7,4.4,.391,3.8,6.7,.567,.575,3.4,4.1,.830,1.1,5.5,6.6,3.5,0.7,0.2,1.6,1.3,16.1
31,RJ Barrett\barrerj01,SG,20,NYK,62,62,34.6,6.5,14.7,.446,1.5,4.0,.386,5.0,10.7,.469,.499,2.9,3.9,.744,1.0,4.7,5.7,2.9,0.7,0.3,2.0,2.6,17.5
32,Will Barton\bartowi01,SF,30,DEN,56,52,31.0,4.6,10.9,.426,1.8,4.6,.381,2.9,6.3,.459,.507,1.7,2.2,.785,0.7,3.3,4.0,3.2,0.9,0.4,1.7,1.7,12.7
33,Keita Bates-Diop\bateske01,SF,25,SAS,22,0,6.9,0.7,1.9,.381,0.2,0.7,.333,0.5,1.2,.407,.440,0.5,0.7,.733,0.2,0.9,1.1,0.4,0.4,0.1,0.1,0.3,2.2
34,Nicolas Batum\batumni01,SF,32,LAC,59,38,28.2,2.9,6.3,.457,1.7,4.2,.405,1.2,2.2,.559,.591,0.7,0.9,.846,0.8,4.1,4.9,2.3,1.1,0.5,0.8,1.6,8.2
35,Aron Baynes\baynear01,C,34,TOR,50,31,18.2,2.4,5.6,.431,0.4,1.9,.237,2.0,3.8,.527,.470,0.5,0.7,.730,1.7,3.4,5.1,0.9,0.3,0.4,0.9,2.3,5.8
36,Kent Bazemore\bazemke01,SF,31,GSW,57,8,18.1,2.4,5.4,.448,1.1,2.5,.417,1.4,2.9,.476,.545,0.8,1.1,.692,0.4,2.6,3.1,1.6,1.0,0.5,1.2,2.2,6.7
37,Darius Bazley\bazleda01,PF,20,OKC,45,45,31.2,4.9,12.0,.404,1.5,5.2,.286,3.4,6.8,.494,.466,2.0,2.8,.718,0.8,6.6,7.4,1.6,0.6,0.5,2.0,1.1,13.2
38,Bradley Beal\bealbr01,SG,27,WAS,52,52,35.6,11.1,22.9,.486,2.2,6.3,.347,8.9,16.6,.539,.534,6.9,7.7,.900,1.2,3.6,4.8,4.6,1.2,0.4,3.2,2.4,31.4
39,Malik Beasley\beaslma01,SG,24,MIN,37,36,32.8,7.1,16.2,.440,3.5,8.7,.399,3.7,7.5,.487,.547,1.8,2.2,.850,0.8,3.6,4.4,2.4,0.8,0.2,1.6,1.7,19.6
40,Jordan Bell\belljo01,C,26,WAS,5,1,13.4,1.4,4.0,.350,0.0,0.4,.000,1.4,3.6,.389,.350,0.0,0.0,,1.2,2.6,3.8,1.0,0.6,0.6,0.6,1.0,2.8
41,DeAndre' Bembry\bembrde01,SF,26,TOR,40,11,17.9,2.0,3.9,.526,0.2,0.8,.273,1.8,3.0,.595,.555,0.8,1.1,.698,0.6,2.0,2.6,2.0,0.8,0.4,1.3,1.5,5.0
42,Dāvis Bertāns\bertada01,PF,28,WAS,46,5,25.0,3.4,8.3,.410,3.0,7.5,.407,0.4,0.8,.436,.593,1.8,2.0,.890,0.3,2.7,3.1,0.9,0.6,0.3,0.6,2.4,11.6
43,Patrick Beverley\beverpa01,PG,32,LAC,31,31,23.4,2.6,6.1,.432,1.7,4.0,.416,1.0,2.1,.462,.568,1.1,1.3,.805,0.9,2.7,3.6,2.1,0.8,0.8,0.9,3.1,8.0
44,Saddiq Bey\beysa01,SF,21,DET,60,43,25.8,3.7,9.1,.404,2.3,6.2,.377,1.4,2.9,.460,.531,1.7,1.9,.871,0.6,3.6,4.2,1.2,0.7,0.2,0.8,1.6,11.3
45,Tyler Bey\beyty01,SF,22,DAL,11,0,3.5,0.4,1.1,.333,0.0,0.1,.000,0.4,1.0,.364,.333,0.2,0.4,.500,0.5,0.7,1.2,0.1,0.0,0.1,0.0,0.4,0.9
46,Khem Birch\birchkh01,C,28,TOT,56,11,20.8,2.3,4.7,.479,0.1,0.5,.233,2.1,4.2,.511,.492,1.3,1.8,.710,2.4,2.8,5.2,1.1,0.7,0.7,0.5,1.5,5.9
46,Khem Birch\birchkh01,C,28,ORL,48,5,19.8,2.0,4.4,.450,0.1,0.4,.190,1.9,3.9,.479,.459,1.3,1.8,.741,2.4,2.6,5.1,1.1,0.7,0.6,0.5,1.4,5.3
46,Khem Birch\birchkh01,C,28,TOR,8,6,26.6,4.0,6.8,.593,0.4,1.1,.333,3.6,5.6,.644,.620,1.0,1.9,.533,2.5,3.8,6.3,1.1,0.9,1.5,0.8,2.1,9.4
47,Goga Bitadze\bitadgo01,C,21,IND,37,2,11.3,1.9,4.1,.458,0.4,1.5,.268,1.5,2.6,.567,.507,0.9,1.2,.756,1.3,1.9,3.2,0.7,0.2,1.2,0.4,1.9,5.1
48,Bismack Biyombo\biyombi01,C,28,CHO,54,30,20.9,2.2,3.9,.572,0.0,0.0,.000,2.2,3.8,.575,.572,0.8,1.7,.478,2.1,3.2,5.3,1.3,0.3,1.1,1.0,2.3,5.2
49,Nemanja Bjelica\bjeline01,PF,32,TOT,35,1,15.3,2.2,5.0,.446,0.6,2.1,.270,1.7,2.9,.574,.503,1.0,1.3,.723,0.7,2.6,3.3,1.7,0.3,0.1,0.9,1.8,6.0
49,Nemanja Bjelica\bjeline01,PF,32,SAC,26,1,16.9,2.7,5.8,.460,0.7,2.2,.293,2.0,3.5,.565,.517,1.2,1.6,.762,0.9,2.9,3.8,1.9,0.3,0.1,1.1,1.8,7.2
49,Nemanja Bjelica\bjeline01,PF,32,MIA,9,0,10.9,1.0,2.8,.360,0.3,1.8,.188,0.7,1.0,.667,.420,0.2,0.6,.400,0.1,1.8,1.9,1.1,0.3,0.2,0.3,1.8,2.6
50,Eric Bledsoe\bledser01,SG,31,NOP,60,59,29.8,4.1,10.1,.411,1.8,5.1,.351,2.4,5.0,.472,.499,1.8,2.5,.722,0.4,3.0,3.4,3.7,0.8,0.3,1.6,1.6,11.9
51,Keljin Blevins\blevike01,SF,25,POR,10,0,5.1,0.2,1.4,.143,0.0,0.5,.000,0.2,0.9,.222,.143,0.0,0.0,,0.0,0.2,0.2,0.4,0.2,0.0,0.3,0.4,0.4
52,Bogdan Bogdanović\bogdabo01,SG,28,ATL,37,20,29.0,5.7,12.4,.457,3.0,7.2,.419,2.7,5.3,.508,.577,0.9,1.0,.892,0.5,3.3,3.7,3.2,1.0,0.2,1.3,2.2,15.2
53,Bojan Bogdanović\bogdabo02,SF,31,UTA,61,61,30.5,5.1,12.1,.420,2.4,6.4,.383,2.7,5.8,.460,.520,2.9,3.3,.873,0.5,3.3,3.8,1.9,0.6,0.0,1.6,1.6,15.6
54,Bol Bol\bolbo01,PF,21,DEN,27,2,4.7,0.9,1.7,.511,0.3,0.7,.450,0.6,1.0,.556,.606,0.3,0.5,.643,0.0,0.7,0.7,0.3,0.1,0.4,0.4,0.4,2.4
55,Marques Bolden\boldema01,C,22,CLE,6,0,4.8,0.2,0.5,.333,0.0,0.0,,0.2,0.5,.333,.333,0.8,1.3,.625,0.5,0.5,1.0,0.0,0.3,0.3,0.3,0.0,1.2
56,Jordan Bone\bonejo01,PG,23,ORL,14,0,14.0,1.6,3.9,.426,0.7,2.3,.313,0.9,1.6,.591,.519,0.0,0.0,,0.3,1.4,1.7,1.3,0.1,0.0,0.2,0.8,4.0
57,Isaac Bonga\bongais01,SF,21,WAS,37,8,11.3,0.8,2.1,.385,0.4,1.2,.283,0.5,0.9,.531,.468,0.1,0.2,.625,0.5,1.3,1.8,0.6,0.3,0.2,0.6,1.6,2.1
58,Devin Booker\bookede01,SG,24,PHO,57,57,33.8,9.3,19.3,.484,2.0,5.6,.348,7.4,13.6,.540,.535,4.9,5.7,.858,0.4,3.7,4.1,4.5,0.9,0.3,3.2,2.8,25.5
59,Chris Boucher\bouchch01,C,28,TOR,59,13,24.0,4.8,9.2,.519,1.5,3.8,.389,3.3,5.4,.611,.600,2.5,3.2,.787,2.0,4.8,6.7,1.1,0.6,1.9,0.8,2.8,13.6
60,Brian Bowen\bowenbr02,SF,22,IND,6,0,2.5,0.2,0.7,.250,0.0,0.2,.000,0.2,0.5,.333,.250,0.2,0.2,1.000,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.2,0.5
61,Avery Bradley\bradlav01,SG,30,TOT,24,4,22.1,2.5,6.4,.383,1.3,3.8,.341,1.2,2.6,.444,.484,0.5,0.6,.800,0.3,1.9,2.2,1.8,0.7,0.1,0.9,2.1,6.7
61,Avery Bradley\bradlav01,SG,30,MIA,10,1,21.1,3.1,6.6,.470,1.6,3.8,.421,1.5,2.8,.536,.591,0.7,0.9,.778,0.2,1.6,1.8,1.4,0.7,0.1,0.9,2.6,8.5
61,Avery Bradley\bradlav01,SG,30,HOU,14,3,22.8,2.0,6.3,.318,1.1,3.8,.283,0.9,2.5,.371,.403,0.4,0.4,.833,0.4,2.1,2.5,2.0,0.7,0.1,0.9,1.7,5.4
62,Tony Bradley\bradlto01,C,23,TOT,35,8,16.3,3.1,4.7,.661,0.0,0.1,.000,3.1,4.6,.673,.661,0.8,1.2,.707,2.1,3.6,5.7,0.8,0.4,0.7,0.8,1.5,7.1
62,Tony Bradley\bradlto01,C,23,PHI,20,8,14.4,2.6,3.8,.680,0.0,0.1,.000,2.6,3.7,.689,.680,0.4,0.6,.636,2.0,3.3,5.2,0.9,0.3,0.7,0.3,1.4,5.5
62,Tony Bradley\bradlto01,C,23,OKC,15,0,18.8,3.9,6.0,.644,0.0,0.1,.000,3.9,5.9,.659,.644,1.5,2.0,.733,2.3,4.1,6.4,0.8,0.5,0.7,1.4,1.7,9.2
63,Jarrell Brantley\brantja01,PF,24,UTA,21,0,4.5,0.7,1.6,.455,0.3,1.0,.350,0.4,0.6,.615,.561,0.1,0.1,1.000,0.3,0.7,1.0,0.3,0.1,0.1,0.1,0.7,1.9
64,Ignas Brazdeikis\brazdig01,SF,22,TOT,5,0,3.0,0.0,0.8,.000,0.0,0.2,.000,0.0,0.6,.000,.000,0.4,0.4,1.000,0.2,0.6,0.8,0.2,0.0,0.0,0.2,0.0,0.4
64,Ignas Brazdeikis\brazdig01,SF,22,NYK,4,0,1.8,0.0,0.3,.000,0.0,0.0,,0.0,0.3,.000,.000,0.5,0.5,1.000,0.3,0.3,0.5,0.3,0.0,0.0,0.3,0.0,0.5
64,Ignas Brazdeikis\brazdig01,SF,22,PHI,1,0,8.0,0.0,3.0,.000,0.0,1.0,.000,0.0,2.0,.000,.000,0.0,0.0,,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
65,Mikal Bridges\bridgmi01,SF,24,PHO,61,61,32.6,4.9,9.3,.528,1.8,4.4,.401,3.2,5.0,.640,.622,1.5,1.8,.826,1.1,3.3,4.4,2.2,1.0,0.8,0.8,1.6,13.1
66,Miles Bridges\bridgmi02,PF,22,CHO,60,14,28.5,4.4,8.8,.505,1.7,4.1,.407,2.7,4.6,.592,.601,1.3,1.6,.851,1.2,4.8,6.1,2.1,0.7,0.7,1.6,2.1,11.9
67,Amida Brimah\brimaam01,C,26,IND,1,0,5.0,0.0,1.0,.000,0.0,0.0,,0.0,1.0,.000,.000,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
68,Oshae Brissett\brissos01,SF,22,IND,9,4,17.8,2.8,5.2,.532,1.1,2.7,.417,1.7,2.6,.652,.638,1.8,2.3,.762,1.3,3.0,4.3,0.6,0.4,0.6,0.2,1.0,8.4
69,Malcolm Brogdon\brogdma01,PG,28,IND,54,54,35.0,8.1,17.8,.457,2.7,6.7,.396,5.5,11.1,.494,.532,2.7,3.1,.863,1.1,4.2,5.3,6.0,0.9,0.3,2.1,2.0,21.6
70,Armoni Brooks\brookar01,SG,22,HOU,9,3,23.6,2.9,7.7,.377,2.3,6.7,.350,0.6,1.0,.556,.529,0.2,0.6,.400,0.6,3.4,4.0,1.4,0.4,0.1,1.2,1.4,8.3
71,Dillon Brooks\brookdi01,SF,25,MEM,56,56,29.4,6.3,15.0,.417,1.9,5.4,.347,4.4,9.6,.457,.480,2.3,2.7,.840,0.8,2.2,3.0,2.3,1.2,0.4,1.9,3.5,16.7
72,Bruce Brown\brownbr01,PG,24,BRK,57,32,22.4,3.6,6.5,.546,0.3,1.0,.291,3.3,5.6,.590,.567,1.4,1.9,.736,1.7,3.5,5.2,1.6,0.9,0.4,0.9,2.3,8.8
73,Charlie Brown\brownch02,G,23,OKC,1,0,12.0,1.0,4.0,.250,1.0,3.0,.333,0.0,1.0,.000,.375,2.0,2.0,1.000,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,5.0
74,Jaylen Brown\brownja02,SG,24,BOS,54,54,34.2,9.3,18.8,.493,2.7,6.8,.402,6.6,12.0,.545,.565,3.2,4.2,.757,1.2,4.6,5.8,3.4,1.2,0.5,2.7,2.9,24.4
75,Moses Brown\brownmo01,C,21,OKC,32,21,20.5,3.3,6.1,.546,0.0,0.0,,3.3,6.1,.546,.546,1.9,3.0,.625,3.3,5.0,8.3,0.2,0.7,1.0,1.0,2.1,8.5
76,Sterling Brown\brownst02,SG,25,HOU,51,14,24.1,2.9,6.6,.448,1.8,4.2,.423,1.2,2.4,.492,.584,0.5,0.6,.806,0.7,3.6,4.4,1.4,0.7,0.2,0.8,1.9,8.2
77,Troy Brown Jr.\browntr01,SF,21,TOT,34,0,15.4,1.8,4.2,.431,0.6,2.1,.314,1.2,2.2,.541,.507,0.4,0.6,.714,0.6,2.5,3.1,0.9,0.3,0.2,0.6,1.4,4.7
77,Troy Brown Jr.\browntr01,SF,21,WAS,21,0,13.7,1.6,4.2,.371,0.7,2.2,.304,0.9,2.0,.442,.449,0.5,0.7,.667,0.5,2.4,2.9,0.9,0.1,0.2,0.8,1.4,4.3
77,Troy Brown Jr.\browntr01,SF,21,CHI,13,0,18.2,2.2,4.2,.527,0.6,1.8,.333,1.6,2.4,.677,.600,0.4,0.5,.833,0.7,2.7,3.4,0.8,0.5,0.2,0.4,1.5,5.5
78,Jalen Brunson\brunsja01,PG,24,DAL,56,11,25.4,4.8,9.1,.522,1.1,2.9,.387,3.6,6.2,.585,.583,1.9,2.4,.787,0.5,3.1,3.6,3.5,0.5,0.0,1.2,1.6,12.5
79,Thomas Bryant\bryanth01,C,23,WAS,10,10,27.1,5.9,9.1,.648,0.9,2.1,.429,5.0,7.0,.714,.698,1.6,2.4,.667,1.8,4.3,6.1,1.5,0.4,0.8,1.1,3.1,14.3
80,Reggie Bullock\bullore01,SF,29,NYK,55,54,28.9,3.7,8.4,.443,2.4,5.9,.409,1.3,2.5,.522,.587,0.6,0.7,.897,0.2,3.1,3.3,1.5,0.8,0.2,0.7,2.3,10.5
81,Trey Burke\burketr01,PG,28,DAL,50,0,14.6,2.5,5.6,.450,1.0,2.7,.365,1.5,2.9,.531,.539,0.7,0.8,.850,0.1,0.8,0.9,1.4,0.6,0.1,0.5,1.0,6.7
82,Alec Burks\burksal01,SG,29,NYK,44,5,25.8,4.2,10.1,.414,2.0,5.0,.408,2.2,5.1,.420,.515,2.2,2.5,.865,0.4,4.1,4.5,2.2,0.7,0.3,1.0,2.1,12.6
83,Jimmy Butler\butleji01,SF,31,MIA,45,45,33.9,7.1,14.4,.494,0.4,2.0,.213,6.7,12.4,.538,.508,6.9,8.0,.861,1.8,5.2,7.0,7.3,2.1,0.4,2.2,1.4,21.5
84,Bruno Caboclo\cabocbr01,PF,25,HOU,6,0,6.0,1.3,2.8,.471,0.0,0.8,.000,1.3,2.0,.667,.471,0.2,0.3,.500,0.5,1.8,2.3,0.2,0.0,0.3,0.7,1.0,2.8
85,Devontae Cacok\cacokde01,PF,24,LAL,17,1,5.2,1.0,1.6,.630,0.0,0.0,,1.0,1.6,.630,.630,0.2,0.5,.444,0.6,1.2,1.8,0.1,0.3,0.2,0.3,0.5,2.2
86,Kentavious Caldwell-Pope\caldwke01,SG,27,LAL,56,56,27.5,3.3,7.6,.433,1.8,4.3,.421,1.5,3.3,.448,.553,1.3,1.5,.857,0.4,2.3,2.7,1.6,0.8,0.3,1.0,1.6,9.7
87,Facundo Campazzo\campafa01,PG,29,DEN,55,9,20.1,1.6,4.4,.375,1.1,3.1,.367,0.5,1.3,.394,.504,0.9,1.1,.845,0.3,1.3,1.7,3.1,1.1,0.2,1.0,2.1,5.3
88,Vlatko Čančar\cancavl01,PF,23,DEN,34,0,5.4,0.5,1.3,.419,0.1,0.6,.227,0.4,0.6,.619,.477,0.2,0.2,.875,0.2,0.9,1.1,0.3,0.3,0.1,0.4,0.4,1.4
89,Devin Cannady\cannade01,PG,24,ORL,8,0,9.3,1.4,3.5,.393,0.8,2.0,.375,0.6,1.5,.417,.500,0.8,0.9,.857,0.0,0.6,0.6,0.1,0.6,0.1,0.3,1.1,4.3
90,Clint Capela\capelca01,C,26,ATL,54,54,30.5,6.7,11.3,.595,0.0,0.0,,6.7,11.3,.595,.595,2.1,3.6,.583,4.8,9.9,14.7,0.8,0.7,2.1,1.2,2.3,15.5
91,Vernon Carey Jr.\careyve01,C,19,CHO,15,4,6.3,0.9,1.9,.500,0.1,0.5,.143,0.9,1.4,.619,.518,0.5,0.6,.889,0.2,1.2,1.4,0.1,0.1,0.3,0.3,0.7,2.5
92,Jevon Carter\carteje01,PG,25,PHO,49,0,11.1,1.4,3.4,.417,0.9,2.5,.369,0.5,0.9,.543,.551,0.0,0.1,.500,0.2,1.2,1.4,1.1,0.4,0.2,0.2,1.0,3.8
93,Wendell Carter Jr.\cartewe01,C,21,TOT,47,37,25.7,4.5,8.5,.526,0.3,0.9,.333,4.2,7.6,.549,.544,2.6,3.5,.732,2.4,5.8,8.2,2.0,0.7,0.8,1.5,2.8,11.8
93,Wendell Carter Jr.\cartewe01,C,21,CHI,32,25,24.8,4.0,7.9,.512,0.3,0.7,.364,3.8,7.2,.526,.528,2.6,3.5,.739,2.2,5.6,7.8,2.2,0.6,0.8,1.5,3.0,10.9
93,Wendell Carter Jr.\cartewe01,C,21,ORL,15,12,27.6,5.5,9.9,.550,0.4,1.3,.300,5.1,8.6,.589,.570,2.5,3.5,.717,2.9,6.1,9.1,1.6,1.0,0.9,1.4,2.3,13.9
94,Michael Carter-Williams\cartemi01,SG,29,ORL,31,25,25.8,3.4,8.7,.389,0.5,2.0,.246,2.9,6.7,.431,.417,1.6,2.6,.613,1.3,3.2,4.5,4.2,0.8,0.5,2.2,2.6,8.8
95,Alex Caruso\carusal01,PG,26,LAL,51,0,20.4,2.1,4.8,.432,0.9,2.3,.405,1.1,2.5,.457,.529,0.8,1.2,.683,0.5,2.4,2.9,2.5,1.1,0.3,1.2,1.8,5.9
96,Willie Cauley-Stein\caulewi01,C,27,DAL,41,11,17.2,2.3,3.6,.628,0.0,0.2,.111,2.2,3.4,.662,.632,1.1,1.7,.629,1.2,3.1,4.3,0.7,0.4,0.8,0.5,2.3,5.6
97,Chris Chiozza\chiozch01,PG,25,BRK,22,1,10.5,1.4,4.0,.352,0.6,1.9,.310,0.8,2.1,.391,.426,0.6,0.8,.765,0.1,1.0,1.1,3.0,0.3,0.3,0.7,0.9,4.0
